id_funcionario,data_avaliacao,nota,comentario
2306,2022-01-26,5,Excelente
2307,2024-05-06,3,Excelente
2307,2025-08-30,4,Bom desempenho
2307,2024-11-17,4,Bom desempenho
2308,2022-11-19,5,Bom desempenho
2308,2021-10-09,4,Regular
2308,2023-08-15,5,Precisa melhorar
2308,2024-04-01,3,Regular
2309,2022-07-20,5,Excelente
2309,2022-10-28,5,Precisa melhorar
2310,2022-05-25,5,Bom desempenho
2310,2024-04-24,2,Bom desempenho
2310,2024-08-04,1,Bom desempenho
2310,2022-08-07,2,Precisa melhorar
2311,2023-01-06,1,Excelente
2311,2024-01-07,1,Precisa melhorar
2311,2023-03-09,3,Bom desempenho
2311,2024-03-15,1,Bom desempenho
2311,2023-06-11,5,Precisa melhorar
2312,2024-07-24,4,Precisa melhorar
2312,2024-05-06,2,Excelente
2312,2025-06-02,1,Precisa melhorar
2313,2022-12-22,2,Excelente
2313,2025-04-24,4,Excelente
2313,2024-07-04,5,Regular
2313,2021-06-02,1,Precisa melhorar
2313,2025-02-21,4,Bom desempenho
2314,2025-06-10,4,Regular
2314,2025-05-01,4,Precisa melhorar
2314,2025-10-19,2,Precisa melhorar
2314,2025-10-28,1,Excelente
2314,2025-06-20,5,Bom desempenho
2315,2024-12-15,2,Excelente
2315,2024-09-22,1,Bom desempenho
2315,2024-01-02,2,Bom desempenho
2315,2025-07-18,2,Regular
2316,2025-01-28,3,Regular
2316,2024-06-12,4,Regular
2317,2024-06-03,4,Regular
2317,2024-06-28,1,Bom desempenho
2317,2023-11-17,1,Bom desempenho
2318,2025-01-22,5,Bom desempenho
2318,2024-06-16,5,Precisa melhorar
2319,2024-07-29,1,Regular
2319,2025-01-27,4,Excelente
2319,2025-04-03,1,Bom desempenho
2319,2024-01-27,1,Regular
2319,2025-08-28,3,Regular
2320,2022-02-02,2,Regular
2320,2022-01-23,4,Bom desempenho
2320,2024-09-28,1,Precisa melhorar
2321,2024-10-14,3,Regular
2321,2023-10-25,5,Precisa melhorar
2321,2025-05-11,4,Excelente
2321,2025-04-18,4,Precisa melhorar
2322,2025-06-26,1,Bom desempenho
2322,2023-02-13,3,Precisa melhorar
2322,2024-05-02,1,Excelente
2322,2023-06-05,5,Bom desempenho
2322,2024-07-23,2,Bom desempenho
2323,2021-08-28,4,Bom desempenho
2323,2021-08-21,5,Precisa melhorar
2324,2024-03-21,4,Precisa melhorar
2324,2024-06-23,4,Regular
2325,2024-10-19,3,Precisa melhorar
2325,2025-04-01,1,Bom desempenho
2325,2024-10-27,4,Bom desempenho
2326,2023-11-23,3,Excelente
2326,2023-06-19,3,Excelente
2326,2024-05-20,2,Excelente
2327,2024-10-15,3,Bom desempenho
2327,2025-04-21,2,Precisa melhorar
2328,2024-06-05,2,Regular
2328,2023-05-10,3,Precisa melhorar
2329,2025-05-06,2,Precisa melhorar
2329,2024-06-01,2,Regular
2329,2024-05-05,3,Regular
2329,2024-09-15,1,Bom desempenho
2330,2025-09-16,2,Excelente
2330,2025-10-22,5,Precisa melhorar
2330,2025-10-18,4,Excelente
2330,2025-03-15,1,Precisa melhorar
2330,2025-04-17,3,Regular
2331,2025-06-18,4,Precisa melhorar
2331,2024-09-03,1,Excelente
2331,2025-08-23,4,Regular
2331,2024-08-16,1,Excelente
2331,2024-09-15,1,Regular
2332,2025-10-20,3,Regular
2332,2025-10-26,3,Regular
2332,2025-09-22,4,Precisa melhorar
2333,2025-05-03,4,Regular
2333,2023-08-31,2,Excelente
2333,2024-03-28,3,Regular
2333,2024-10-24,1,Bom desempenho
2333,2022-12-27,3,Bom desempenho
2334,2023-05-07,4,Precisa melhorar
2334,2024-12-23,4,Excelente
2335,2025-05-02,3,Bom desempenho
2335,2025-10-19,4,Bom desempenho
2335,2025-06-22,3,Precisa melhorar
2336,2022-05-13,3,Regular
2336,2025-06-20,5,Bom desempenho
2336,2022-06-02,3,Excelente
2336,2023-04-09,1,Regular
2336,2025-07-31,1,Precisa melhorar
2337,2025-05-13,4,Excelente
2337,2024-09-17,3,Bom desempenho
2337,2024-11-23,2,Excelente
2337,2025-10-26,5,Regular
2337,2025-10-03,5,Regular
2338,2025-08-15,1,Precisa melhorar
2338,2024-10-16,1,Regular
2339,2025-10-05,4,Bom desempenho
2339,2025-09-16,3,Excelente
2339,2025-09-01,3,Regular
2340,2024-05-06,5,Precisa melhorar
2340,2025-06-13,2,Excelente
2340,2024-05-29,2,Excelente
2340,2024-10-23,3,Excelente
2340,2024-07-10,5,Regular
2341,2024-12-21,3,Excelente
2341,2023-04-19,3,Excelente
2341,2023-06-29,4,Precisa melhorar
2341,2023-04-09,5,Bom desempenho
2341,2024-09-28,4,Regular
2342,2023-03-15,3,Bom desempenho
2342,2022-11-08,2,Precisa melhorar
2342,2021-12-01,1,Regular
2343,2025-08-27,1,Precisa melhorar
2343,2025-09-19,1,Regular
2344,2022-03-02,5,Regular
2344,2023-02-01,5,Excelente
2344,2024-05-27,3,Regular
2344,2023-04-16,3,Bom desempenho
2345,2025-09-13,4,Bom desempenho
2345,2025-09-11,2,Precisa melhorar
2345,2025-09-24,2,Regular
2345,2025-09-21,4,Regular
2346,2023-10-01,5,Precisa melhorar
2346,2023-07-15,1,Bom desempenho
2346,2023-06-04,2,Precisa melhorar
2347,2023-06-08,2,Regular
2347,2023-01-09,3,Precisa melhorar
2347,2023-05-06,1,Bom desempenho
2347,2025-10-09,5,Excelente
2347,2024-01-22,1,Regular
2348,2025-10-14,2,Precisa melhorar
2348,2025-10-20,5,Bom desempenho
2349,2023-09-06,5,Bom desempenho
2349,2023-10-29,4,Bom desempenho
2350,2025-10-24,1,Excelente
2350,2024-11-06,3,Regular
2350,2025-04-18,2,Bom desempenho
2350,2024-07-21,2,Excelente
2351,2025-03-08,3,Excelente
2351,2021-12-16,4,Regular
2351,2024-11-17,4,Regular
2351,2021-10-29,5,Precisa melhorar
2351,2023-05-24,2,Excelente
2352,2022-05-28,1,Regular
2352,2021-02-11,4,Bom desempenho
2352,2025-08-26,2,Precisa melhorar
2352,2022-05-19,4,Precisa melhorar
2353,2024-09-22,4,Regular
2353,2024-10-20,1,Precisa melhorar
2354,2022-02-28,3,Regular
2354,2024-05-22,3,Bom desempenho
2355,2025-07-17,5,Bom desempenho
2355,2025-07-14,3,Regular
2355,2025-07-19,3,Bom desempenho
2356,2024-10-19,2,Precisa melhorar
2356,2024-11-13,2,Excelente
2356,2024-10-17,2,Excelente
2357,2025-09-03,1,Precisa melhorar
2357,2024-06-11,3,Excelente
2358,2023-02-08,5,Regular
2358,2024-06-10,5,Precisa melhorar
2359,2022-07-12,5,Precisa melhorar
2359,2024-01-02,1,Excelente
2360,2025-10-26,3,Excelente
2360,2025-10-27,1,Excelente
2360,2025-10-27,2,Bom desempenho
2360,2025-10-28,5,Excelente
2360,2025-10-26,2,Regular
2361,2025-05-23,4,Regular
2361,2024-04-11,4,Excelente
2361,2023-11-30,2,Regular
2362,2024-07-04,5,Regular
2362,2023-10-31,1,Excelente
2362,2022-10-23,3,Excelente
2362,2022-07-25,4,Excelente
2363,2025-05-13,4,Excelente
2363,2022-03-23,5,Regular
2363,2023-05-04,3,Excelente
2363,2025-02-28,1,Precisa melhorar
2364,2025-06-08,5,Excelente
2364,2025-04-19,2,Regular
2364,2025-01-20,2,Precisa melhorar
2364,2025-03-27,2,Precisa melhorar
2364,2024-11-13,3,Regular
2365,2025-10-17,3,Excelente
2365,2024-04-19,5,Precisa melhorar
2365,2024-12-06,4,Bom desempenho
2365,2025-06-19,5,Bom desempenho
2366,2025-09-17,3,Precisa melhorar
2366,2025-07-16,4,Excelente
2367,2025-10-02,1,Bom desempenho
2367,2024-05-13,4,Regular
2367,2025-05-16,3,Excelente
2367,2025-02-26,1,Regular
2367,2025-08-28,2,Precisa melhorar
2368,2023-10-28,4,Excelente
2368,2023-05-19,1,Bom desempenho
2368,2025-01-11,1,Bom desempenho
2368,2023-10-12,3,Precisa melhorar
2369,2023-01-27,2,Excelente
2369,2024-06-04,1,Bom desempenho
2369,2025-02-12,4,Regular
2369,2024-12-27,3,Excelente
2370,2025-09-11,5,Regular
2370,2023-04-02,3,Excelente
2370,2023-07-08,5,Precisa melhorar
2371,2025-01-27,2,Excelente
2371,2025-01-22,2,Bom desempenho
2371,2023-05-04,3,Bom desempenho
2372,2022-05-17,4,Bom desempenho
2372,2022-05-21,4,Bom desempenho
2372,2024-07-10,2,Regular
2372,2025-09-06,3,Bom desempenho
2372,2025-07-18,1,Bom desempenho
2373,2023-01-05,5,Regular
2373,2021-07-03,4,Bom desempenho
2373,2023-05-07,1,Bom desempenho
2374,2022-05-14,2,Precisa melhorar
2374,2022-07-08,5,Regular
2374,2025-04-01,1,Excelente
2375,2025-05-22,3,Bom desempenho
2375,2025-08-24,2,Regular
2375,2025-06-30,5,Excelente
2376,2025-10-23,5,Regular
2376,2025-08-24,2,Excelente
2377,2023-06-17,2,Precisa melhorar
2377,2024-08-08,1,Regular
2377,2024-01-25,3,Excelente
2378,2025-02-28,2,Excelente
2378,2025-04-28,2,Regular
2378,2022-07-13,1,Precisa melhorar
2378,2023-04-12,1,Bom desempenho
2379,2025-08-09,5,Bom desempenho
2379,2025-10-01,2,Regular
2379,2025-09-11,4,Excelente
2379,2025-06-10,5,Bom desempenho
2380,2025-08-30,1,Regular
2380,2023-01-09,4,Excelente
2381,2024-08-31,2,Regular
2381,2024-11-01,5,Precisa melhorar
2382,2024-09-28,4,Regular
2382,2025-05-26,3,Regular
2382,2024-11-20,4,Excelente
2382,2024-06-03,4,Regular
2383,2025-04-13,1,Regular
2383,2025-05-14,3,Bom desempenho
2383,2024-09-10,1,Excelente
2383,2025-03-30,2,Regular
2383,2025-07-03,4,Bom desempenho
2384,2022-12-26,1,Regular
2384,2023-03-09,2,Bom desempenho
2384,2024-02-06,2,Bom desempenho
2384,2025-04-04,1,Excelente
2384,2024-05-16,5,Precisa melhorar
2385,2022-05-27,1,Excelente
2385,2024-06-17,5,Regular
2385,2023-08-25,2,Bom desempenho
2385,2021-09-03,5,Precisa melhorar
2385,2022-02-13,4,Regular
2386,2025-01-13,1,Excelente
2386,2025-04-29,1,Bom desempenho
2387,2025-04-17,5,Excelente
2387,2024-01-31,3,Regular
2388,2025-08-09,1,Regular
2388,2025-10-16,5,Bom desempenho
2388,2025-10-07,5,Excelente
2388,2025-08-11,2,Precisa melhorar
2388,2025-09-25,3,Regular
2389,2025-06-06,2,Excelente
2389,2025-07-16,3,Regular
2389,2025-06-05,3,Bom desempenho
2390,2025-09-05,5,Precisa melhorar
2390,2025-06-23,2,Excelente
2391,2024-02-03,2,Regular
2391,2025-03-01,2,Precisa melhorar
2391,2024-07-01,1,Excelente
2391,2023-12-04,5,Regular
2392,2022-10-22,5,Precisa melhorar
2392,2021-07-24,4,Regular
2392,2021-11-13,3,Precisa melhorar
2392,2021-11-06,4,Excelente
2393,2024-06-01,4,Regular
2393,2023-12-24,2,Precisa melhorar
2393,2023-11-12,4,Excelente
2393,2025-04-22,4,Excelente
2393,2023-08-25,2,Bom desempenho
2394,2025-02-25,4,Excelente
2394,2024-10-14,3,Bom desempenho
2394,2024-02-13,1,Bom desempenho
2394,2023-02-22,5,Excelente
2394,2021-09-25,2,Precisa melhorar
2395,2025-07-18,5,Regular
2395,2025-06-14,5,Precisa melhorar
2396,2025-04-19,1,Precisa melhorar
2396,2025-10-09,4,Precisa melhorar
2396,2025-04-18,3,Excelente
2396,2024-11-15,5,Bom desempenho
2397,2025-03-26,1,Regular
2397,2024-05-28,3,Regular
2397,2023-06-18,1,Bom desempenho
2397,2023-07-18,1,Bom desempenho
2398,2024-11-06,5,Excelente
2398,2024-09-16,2,Precisa melhorar
2398,2025-10-05,3,Regular
2399,2025-02-15,2,Bom desempenho
2399,2024-03-29,5,Bom desempenho
2400,2025-08-18,1,Regular
2400,2025-06-19,4,Bom desempenho
2400,2025-07-20,3,Bom desempenho
2400,2025-04-30,2,Precisa melhorar
2400,2025-09-08,1,Bom desempenho
2401,2025-08-29,3,Bom desempenho
2401,2025-03-21,1,Excelente
2401,2025-04-04,4,Excelente
2401,2025-06-16,2,Bom desempenho
2402,2025-09-27,5,Precisa melhorar
2402,2025-10-18,5,Excelente
2402,2025-10-03,5,Regular
2402,2025-10-17,3,Precisa melhorar
2402,2025-10-18,1,Regular
2403,2022-05-18,4,Bom desempenho
2403,2021-11-13,1,Regular
2403,2025-04-14,5,Bom desempenho
2403,2025-05-16,4,Bom desempenho
2404,2024-06-28,4,Excelente
2404,2023-11-18,2,Bom desempenho
2404,2024-06-28,1,Bom desempenho
2405,2025-05-05,2,Precisa melhorar
2405,2025-07-02,5,Bom desempenho
2406,2024-01-26,4,Excelente
2406,2025-02-27,5,Regular
2407,2025-07-07,3,Excelente
2407,2025-07-23,4,Bom desempenho
2408,2024-06-20,1,Precisa melhorar
2408,2025-09-28,2,Precisa melhorar
2408,2025-03-26,4,Precisa melhorar
2408,2024-01-15,1,Bom desempenho
2408,2024-12-13,1,Regular
2409,2023-01-20,1,Bom desempenho
2409,2023-02-06,1,Excelente
2409,2024-09-24,3,Bom desempenho
2409,2024-07-24,2,Excelente
2409,2024-08-28,1,Regular
2410,2021-08-18,1,Regular
2410,2025-04-24,2,Excelente
2410,2021-03-06,5,Excelente
2411,2025-07-11,5,Precisa melhorar
2411,2025-05-15,5,Excelente
2411,2025-07-29,3,Bom desempenho
2412,2024-02-22,5,Excelente
2412,2025-03-24,5,Regular
2412,2025-01-31,2,Precisa melhorar
2412,2025-06-22,2,Bom desempenho
2413,2025-09-17,5,Excelente
2413,2025-06-30,5,Regular
2414,2024-04-12,1,Excelente
2414,2024-05-30,1,Excelente
2414,2023-12-22,1,Precisa melhorar
2414,2025-03-08,1,Bom desempenho
2415,2025-08-03,3,Regular
2415,2025-01-13,2,Excelente
2415,2025-02-23,5,Precisa melhorar
2415,2025-04-19,4,Bom desempenho
2415,2025-03-18,2,Bom desempenho
2416,2025-06-14,5,Precisa melhorar
2416,2025-09-03,3,Regular
2416,2025-10-08,1,Excelente
2417,2024-12-29,4,Excelente
2417,2025-10-08,5,Excelente
2418,2025-02-10,1,Precisa melhorar
2418,2024-02-04,5,Excelente
2419,2022-09-27,4,Bom desempenho
2419,2024-01-29,1,Precisa melhorar
2419,2023-05-16,3,Excelente
2419,2023-06-07,1,Regular
2420,2025-01-12,5,Excelente
2420,2025-04-02,2,Bom desempenho
2420,2025-07-28,1,Bom desempenho
2420,2024-08-04,5,Precisa melhorar
2421,2022-11-11,3,Bom desempenho
2421,2022-10-12,4,Excelente
2421,2024-05-11,1,Bom desempenho
2421,2024-04-03,2,Excelente
2422,2024-05-27,3,Bom desempenho
2422,2025-05-24,1,Regular
2423,2024-08-05,2,Excelente
2423,2025-05-10,1,Bom desempenho
2423,2025-08-01,4,Precisa melhorar
2423,2024-04-17,5,Excelente
2424,2025-09-10,2,Precisa melhorar
2424,2025-04-02,1,Regular
2424,2025-02-16,1,Excelente
2424,2025-09-15,4,Precisa melhorar
2424,2025-08-10,3,Precisa melhorar
2425,2024-03-26,5,Excelente
2425,2025-05-11,1,Bom desempenho
2426,2024-07-26,4,Precisa melhorar
2426,2021-05-12,1,Bom desempenho
2426,2022-05-10,4,Bom desempenho
2426,2021-06-23,5,Bom desempenho
2426,2022-11-30,1,Precisa melhorar
2427,2024-06-23,2,Precisa melhorar
2427,2022-03-12,5,Regular
2428,2025-08-09,2,Excelente
2428,2025-10-03,3,Regular
2428,2023-12-18,1,Regular
2428,2023-12-29,1,Precisa melhorar
2428,2025-02-12,2,Precisa melhorar
2429,2023-05-02,3,Bom desempenho
2429,2023-06-13,2,Precisa melhorar
2429,2022-10-17,3,Regular
2429,2023-07-21,5,Precisa melhorar
2430,2024-06-30,5,Precisa melhorar
2430,2021-01-08,5,Regular
2430,2023-08-26,3,Precisa melhorar
2431,2025-10-05,4,Excelente
2431,2025-09-27,3,Excelente
2431,2025-10-18,5,Regular
2431,2025-06-18,5,Regular
2431,2025-07-22,1,Excelente
2432,2021-09-11,3,Bom desempenho
2432,2023-04-28,2,Bom desempenho
2433,2025-03-26,2,Excelente
2433,2023-06-15,3,Excelente
2434,2025-03-18,4,Bom desempenho
2434,2024-12-22,5,Precisa melhorar
2435,2023-05-11,1,Precisa melhorar
2435,2023-12-21,2,Excelente
2436,2024-08-09,1,Bom desempenho
2436,2024-11-17,4,Regular
2436,2024-12-04,4,Bom desempenho
2437,2025-07-14,1,Precisa melhorar
2437,2025-06-07,2,Excelente
2437,2025-04-30,5,Regular
2438,2022-02-06,2,Bom desempenho
2438,2024-03-18,5,Regular
2438,2022-09-16,1,Precisa melhorar
2438,2024-10-25,3,Precisa melhorar
2439,2024-01-21,3,Bom desempenho
2439,2024-03-27,3,Excelente
2439,2023-01-10,4,Precisa melhorar
2439,2022-04-28,2,Regular
2439,2024-01-31,2,Bom desempenho
2440,2024-02-09,2,Precisa melhorar
2440,2025-07-14,2,Bom desempenho
2440,2022-07-10,3,Precisa melhorar
2440,2024-04-09,3,Excelente
2441,2023-05-25,5,Excelente
2441,2024-07-28,4,Regular
2441,2023-10-19,1,Precisa melhorar
2441,2025-08-30,2,Excelente
2442,2025-04-06,5,Precisa melhorar
2442,2025-10-14,4,Excelente
2442,2023-05-05,1,Bom desempenho
2442,2025-09-09,2,Bom desempenho
2442,2024-07-07,5,Regular
2443,2023-12-04,2,Excelente
2443,2024-07-17,1,Regular
2444,2023-08-30,3,Bom desempenho
2444,2025-02-20,2,Precisa melhorar
2445,2025-01-29,1,Bom desempenho
2445,2023-08-23,4,Precisa melhorar
2445,2025-10-09,1,Excelente
2446,2024-09-08,3,Excelente
2446,2025-08-22,5,Excelente
2446,2025-06-11,2,Bom desempenho
2446,2025-01-20,2,Bom desempenho
2446,2025-10-04,5,Bom desempenho
2447,2023-04-10,4,Bom desempenho
2447,2024-08-17,1,Precisa melhorar
2447,2023-09-12,1,Regular
2448,2024-10-29,2,Precisa melhorar
2448,2024-11-19,1,Regular
2448,2024-11-19,1,Precisa melhorar
2449,2024-05-11,2,Excelente
2449,2024-12-01,4,Regular
2449,2022-10-09,2,Regular
2449,2025-08-29,5,Bom desempenho
2450,2021-12-09,5,Excelente
2450,2021-10-05,1,Excelente
2450,2022-05-07,4,Regular
2450,2022-05-04,1,Excelente
2451,2024-04-05,3,Excelente
2451,2025-09-15,5,Bom desempenho
2451,2022-09-30,1,Precisa melhorar
2451,2025-08-18,4,Precisa melhorar
2451,2023-10-28,1,Excelente
2452,2024-07-17,3,Excelente
2452,2025-09-14,1,Precisa melhorar
2452,2024-04-30,4,Precisa melhorar
2452,2025-07-20,5,Precisa melhorar
2453,2025-02-03,1,Precisa melhorar
2453,2024-09-20,3,Regular
2453,2024-07-04,4,Bom desempenho
2453,2025-06-10,5,Excelente
2454,2024-07-24,4,Bom desempenho
2454,2023-11-23,5,Regular
2454,2022-09-27,4,Precisa melhorar
2454,2022-09-01,4,Excelente
2455,2023-03-08,2,Excelente
2455,2023-12-02,5,Bom desempenho
2455,2025-02-03,4,Bom desempenho
2456,2023-12-02,5,Excelente
2456,2023-04-21,1,Regular
2456,2024-11-30,3,Precisa melhorar
2456,2024-10-27,4,Regular
2457,2025-02-09,1,Excelente
2457,2025-09-19,1,Excelente
2458,2025-07-02,3,Excelente
2458,2025-03-04,5,Bom desempenho
2459,2025-09-21,2,Bom desempenho
2459,2025-10-02,1,Precisa melhorar
2460,2024-02-22,4,Excelente
2460,2023-04-28,5,Precisa melhorar
2460,2024-05-25,1,Bom desempenho
2461,2025-06-08,5,Precisa melhorar
2461,2025-09-03,2,Excelente
2461,2024-11-18,1,Bom desempenho
2462,2025-09-02,3,Bom desempenho
2462,2024-03-01,5,Regular
2463,2025-09-20,1,Regular
2463,2025-09-22,5,Bom desempenho
2463,2025-01-01,3,Bom desempenho
2463,2024-07-11,3,Regular
2464,2024-11-12,2,Precisa melhorar
2464,2023-02-24,5,Regular
2464,2023-04-23,2,Excelente
2464,2024-09-22,4,Regular
2464,2023-05-17,1,Excelente
2465,2023-01-16,3,Precisa melhorar
2465,2024-11-30,5,Regular
2466,2023-05-06,3,Precisa melhorar
2466,2024-01-31,4,Precisa melhorar
2466,2024-02-27,2,Precisa melhorar
2466,2022-01-17,2,Excelente
2466,2024-02-13,4,Bom desempenho
2467,2025-04-09,2,Excelente
2467,2025-09-30,1,Excelente
2467,2025-07-14,4,Regular
2467,2024-12-30,3,Excelente
2468,2025-06-07,3,Precisa melhorar
2468,2025-05-10,1,Excelente
2468,2025-02-03,4,Excelente
2469,2025-04-28,4,Bom desempenho
2469,2025-09-26,1,Regular
2470,2025-03-22,2,Regular
2470,2023-07-28,5,Precisa melhorar
2470,2023-07-17,1,Excelente
2470,2024-01-27,2,Regular
2471,2025-02-14,2,Excelente
2471,2025-01-02,5,Regular
2471,2025-08-23,2,Bom desempenho
2471,2025-02-17,3,Bom desempenho
2472,2024-05-16,3,Bom desempenho
2472,2023-04-13,5,Precisa melhorar
2473,2024-12-25,4,Excelente
2473,2024-07-03,2,Precisa melhorar
2473,2024-10-06,2,Regular
2473,2024-11-08,3,Regular
2474,2023-09-04,5,Regular
2474,2022-05-10,5,Precisa melhorar
2474,2022-10-13,2,Excelente
2474,2022-09-12,4,Excelente
2474,2022-07-06,5,Bom desempenho
2475,2025-09-19,3,Regular
2475,2024-06-24,1,Precisa melhorar
2475,2025-03-28,3,Regular
2475,2025-08-08,4,Precisa melhorar
2475,2024-10-15,5,Regular
2476,2024-12-27,1,Precisa melhorar
2476,2024-04-02,1,Excelente
2477,2024-06-14,1,Bom desempenho
2477,2025-07-03,4,Excelente
2478,2025-04-28,5,Bom desempenho
2478,2024-12-11,1,Bom desempenho
2478,2024-12-19,5,Excelente
2478,2025-08-04,1,Precisa melhorar
2478,2025-02-23,1,Excelente
2479,2023-05-20,2,Regular
2479,2025-03-11,2,Excelente
2479,2023-02-14,5,Bom desempenho
2479,2024-02-27,3,Bom desempenho
2479,2024-02-22,2,Precisa melhorar
2480,2024-05-11,4,Excelente
2480,2024-11-03,4,Excelente
2480,2024-10-11,5,Precisa melhorar
2480,2024-06-03,1,Excelente
2481,2024-08-24,1,Bom desempenho
2481,2024-12-31,5,Excelente
2481,2025-10-05,2,Excelente
2482,2024-10-03,2,Excelente
2482,2025-06-27,5,Bom desempenho
2482,2025-03-18,4,Precisa melhorar
2483,2025-09-01,5,Bom desempenho
2483,2025-05-17,3,Precisa melhorar
2484,2024-06-29,1,Excelente
2484,2024-09-12,4,Bom desempenho
2484,2024-09-18,2,Regular
2485,2023-04-02,2,Excelente
2485,2024-04-27,3,Precisa melhorar
2485,2023-11-04,5,Regular
2485,2023-12-12,5,Bom desempenho
2486,2025-02-28,1,Excelente
2486,2024-03-02,1,Precisa melhorar
2486,2025-08-24,4,Regular
2486,2024-03-10,4,Regular
2487,2025-07-07,4,Excelente
2487,2024-11-30,4,Regular
2487,2025-05-25,5,Regular
2488,2023-04-05,5,Precisa melhorar
2488,2023-04-09,3,Excelente
2488,2023-05-20,2,Regular
2488,2022-04-11,3,Precisa melhorar
2488,2024-12-02,4,Precisa melhorar
2489,2024-07-21,3,Excelente
2489,2024-08-29,3,Precisa melhorar
2489,2025-09-08,1,Regular
2489,2024-06-30,3,Bom desempenho
2489,2025-01-25,5,Bom desempenho
2490,2025-10-15,2,Excelente
2490,2025-07-02,4,Bom desempenho
2491,2024-07-28,5,Bom desempenho
2491,2025-08-04,2,Excelente
2492,2025-10-27,4,Excelente
2492,2025-08-18,5,Bom desempenho
2492,2025-06-21,4,Regular
2492,2025-06-04,4,Bom desempenho
2492,2025-07-18,5,Precisa melhorar
2493,2023-08-28,4,Bom desempenho
2493,2024-06-19,4,Regular
2494,2025-05-06,1,Excelente
2494,2025-09-10,1,Regular
2495,2025-06-01,3,Regular
2495,2024-12-12,3,Precisa melhorar
2495,2024-06-19,5,Bom desempenho
2495,2024-11-21,4,Precisa melhorar
2495,2025-05-01,3,Precisa melhorar
2496,2024-06-29,1,Precisa melhorar
2496,2024-09-02,2,Precisa melhorar
2496,2024-09-24,1,Bom desempenho
2497,2025-01-08,5,Precisa melhorar
2497,2025-05-31,2,Precisa melhorar
2497,2024-01-01,3,Bom desempenho
2498,2023-04-16,2,Regular
2498,2024-09-11,2,Bom desempenho
2498,2024-07-09,1,Excelente
2499,2021-10-06,3,Regular
2499,2022-03-17,5,Regular
2499,2024-06-09,2,Excelente
2499,2022-02-13,3,Regular
2500,2025-08-12,3,Bom desempenho
2500,2025-09-29,2,Regular
2500,2025-10-01,3,Bom desempenho
2501,2024-02-17,2,Excelente
2501,2024-05-02,5,Precisa melhorar
2502,2024-06-11,3,Regular
2502,2022-10-11,2,Bom desempenho
2502,2025-10-23,2,Regular
2502,2021-12-01,5,Regular
2503,2023-12-03,1,Precisa melhorar
2503,2023-08-22,1,Precisa melhorar
2503,2024-07-09,2,Regular
2503,2022-05-14,3,Bom desempenho
2504,2022-11-19,1,Precisa melhorar
2504,2022-11-10,2,Bom desempenho
2505,2023-07-08,5,Regular
2505,2024-02-26,1,Excelente
2505,2024-02-04,5,Excelente
2506,2025-02-23,3,Precisa melhorar
2506,2024-07-16,2,Bom desempenho
2507,2024-02-23,1,Regular
2507,2025-10-17,4,Excelente
2507,2025-09-13,1,Precisa melhorar
2507,2025-01-17,5,Regular
2508,2023-01-10,4,Excelente
2508,2024-11-25,2,Regular
2509,2024-05-11,3,Precisa melhorar
2509,2025-08-24,2,Regular
2509,2025-05-11,1,Excelente
2509,2025-09-23,1,Bom desempenho
2510,2024-08-04,4,Precisa melhorar
2510,2023-12-04,1,Excelente
2511,2024-12-30,4,Excelente
2511,2025-07-11,3,Bom desempenho
2511,2024-04-11,4,Precisa melhorar
2512,2022-12-22,5,Regular
2512,2023-10-09,4,Bom desempenho
2512,2024-10-13,3,Excelente
2512,2024-12-20,3,Precisa melhorar
2512,2024-09-18,4,Regular
2513,2024-09-03,5,Regular
2513,2024-11-22,5,Regular
2513,2024-04-29,4,Precisa melhorar
2513,2025-03-27,2,Precisa melhorar
2513,2024-06-02,1,Precisa melhorar
2514,2025-09-06,1,Regular
2514,2025-08-16,4,Bom desempenho
2514,2025-09-20,1,Regular
2515,2025-02-06,1,Precisa melhorar
2515,2025-01-23,4,Precisa melhorar
2516,2025-07-15,4,Precisa melhorar
2516,2025-06-30,4,Excelente
2516,2025-01-18,3,Bom desempenho
2516,2025-04-25,2,Bom desempenho
2517,2023-06-11,2,Bom desempenho
